Name,EventID,Rank,Category,MLB,NFL,NHL
The Mars Volta,4834,2000,Other Concerts
World Famous Lipizzaner Stallions,7560,2000,Other Theater
The Rat Pack,4609,2000,Musicals
Devildriver,8993,2000,Other Concerts
Philadelphia Wings,2681,2000,Other Sports
Memorial Golf Tournament,527,2000,Golf
Don Rickles,1339,2000,Comedy Shows
Evita,2487,2000,Musicals
Reverend Horton Heat,4851,2000,Punk Rock
Daniel O'Donnell,4158,2000,World Concerts
Boston College Eagles Hockey,3117,2000,College Hockey
Swan Lake,834,2000,Ballet and Dance Shows
Heart,2620,2000,Classic Rock
Clemson Tigers Mens Basketball,3139,2000,ACC
Carlos Mencia,1863,38,Comedy Shows
Peter Paul And Mary,664,2000,Country and Folk
Summer Games/ Gymnastics Rhythmic,4778,2000,Summer Games
The Honda Classic,12143,2000,Golf
US Women's Open Golf,2955,2000,Golf
Little Feat,1068,2000,Classic Rock
UEFA Euro Hotels,14543,2000,More Sports
Atlanta Ballet,49,2000,Other Theater
Billy Joel,86,2000,Other Concerts
W.A.S.P.,7285,2000,Hard Rock
Sal Richards,14838,2000,Other Theater
Rodrigo y Gabriela,11851,2000,Other Concerts
Reno - Tahoe Open,2973,2000,Golf
Kinky,11078,2000,Other Concerts
Talib Kweli,7776,2000,Other Concerts
Gallows,14536,2000,Other Concerts
Andras Schiff,7576,2000,Other Concerts
Ultimate Fighting Championship,1905,51,Fighting
Yellow Jackets,8407,2000,Other Concerts
NOFX,614,2000,Other Concerts
Harvard Crimson Hockey,3188,2000,College Hockey
Chicago,2002,14,Classic Rock
Super Bowl Transportation,6649,2000,Other Sports
Mickey Rooney,1327,2000,Other Concerts
Tea Leaf Green,8013,2000,Other Concerts
Miranda Lambert,6908,2000,Country and Folk
Menopause the Musical,4790,2000,Other Theater
Craig Ferguson,10433,2000,Comedy Shows
Phil Lesh,667,2000,Other Concerts
Rodney Carrington,2420,2000,Other Theater
Stanford Cardinal Football,809,2000,Pac 10
Louis C.K.,10521,2000,Comedy Shows
Joshua Bell,3516,2000,Other Concerts
Magnetic Fields,14522,2000,Other Concerts
The Raveonettes,4091,2000,Other Concerts
SEC Mens Basketball Tournament,776,2000,Other Sports
Todd Rundgren,3869,2000,Other Concerts
US Team Trials Gymnastics,5153,2000,Other Sports
Stanford St. Jude Classic,2967,2000,Golf
Maryland Terrapins Womens Basketball,3239,2000,ACC
Dave Brubeck,1807,2000,Blues and Jazz
Canadian Open Golf,4624,2000,Other Sports
The Black Dahlia Murder,8212,2000,Other Concerts
Championship Bull Riding,13507,2000,More Sports
Eddie Money,262,2000,Classic Rock
The Fab Faux,5068,2000,Classic Rock
Breaking Benjamin,6440,2000,Hard Rock
Buddy Guy,125,2000,Blues and Jazz
Ricky Gervais,12818,2000,Other Theater
Sub City Take Action Tour,8406,2000,Other Concerts
Built To Spill,7099,2000,Alternative Rock
Kenny G,432,2000,Adult Contemporary
Summer Games/ Modern Pentathlon,4417,2000,Summer Games
Margaret Cho,1760,2000,Other Theater
Sugarland,7234,22,Country and Folk
As I Lay Dying,7861,2000,Other Concerts
Neil Sedaka,1010,2000,Pop
Bobby McFerrin,981,2000,Other Concerts
New York Titans,12361,2000,Lacrosse
Tony Bennett,873,2000,Blues and Jazz
Julio Iglesias,1001,2000,Other Concerts
Boyz II Men,108,2000,R&B
Pointer Sisters,1818,2000,R&B
Whatever She Wants,14021,2000,Other Theater
George Clinton,314,2000,R&B
Bob Saget,8421,2000,Comedy Shows
Colin Mochrie,4629,2000,Comedy Shows
Artie Lange,6890,2000,Comedy Shows
Penn State Nittany Lions Mens Basketball,3293,2000,BIG TEN
Chevelle,3636,2000,Hard Rock
The Wiggles,2513,24,Family Shows
M. Butterfly,14569,2000,Other Theater
Kenny 'Babyface' Edmonds,14093,2000,Other Concerts
St. Louis Billikens Mens Basketball,1276,2000,More NCAA Basketball
Saosin,10075,2000,Other Concerts
Wizard Of Oz,941,2000,Musicals
Freestyle Motocross,10620,2000,Other Sports
America,26,2000,Classic Rock
Martin Short,2629,2000,Comedy Shows
The Cleveland Orchestra,7401,2000,Other Concerts
Newsboys,3488,2000,Other Concerts
Flat Stanley,13881,2000,Other Theater
EDS Byron Nelson Championship,1879,2000,Golf
Bobby Vinton,2871,2000,Pop
St. Joseph Hawks Mens Basketball,2550,2000,More NCAA Basketball
Brian Regan,5637,39,Comedy Shows
Tosca,3428,2000,Plays
Cat Power,8070,2000,Country and Folk
USC Trojans Football,1031,2000,Pac 10
The Commodores,1979,2000,R&B
David Spade,2682,2000,Comedy Shows
NCAA Mens Final Four,580,2000,Other Sports
The Gutter Twins,14851,2000,Other Concerts
Peter Nero,3809,2000,Other Concerts
Tim Finn,14446,2000,Other Concerts
Jose Gonzalez,9457,2000,Other Concerts
Dana Carvey,3458,2000,Comedy Shows
Chrisette Michele,14407,2000,Other Concerts
Momix,10299,2000,Other Theater
Lucia Di Lammermoor,4754,2000,Other Theater
Pat Cooper,3531,2000,Other Concerts
NCAA Mens South Regionals,583,2000,NCAA Tournament
Video Games Live,7178,2000,Festivals and Special Shows
Super Bowl Sunday Exclusive Party,14822,2000,More Sports
Cat On a Hot Tin Roof,4631,2000,Other Theater
Lez Zeppelin,8169,2000,Classic Rock
Aaron Lewis,5198,2000,Alternative Rock
Liza Minnelli,471,2000,Other Concerts
The English Beat,8450,2000,Other Concerts
NCAA Mens Midwest Regionals,581,2000,Other Sports
One Night of Queen,14383,2000,Other Concerts
Of Mice And Men,628,2000,Other Theater
Super Furry Animals,14602,2000,Other Concerts
Jim Brickman,1283,2000,Blues and Jazz
Sharon Jones,11396,2000,Other Concerts
Saw Doctors,767,2000,Country and Folk
From the Jam,14149,2000,Other Concerts
NCAA Lacrosse Championships,4343,2000,Lacrosse
Paul Anka,1320,2000,Adult Contemporary
Johnny Mathis,419,2000,R&B
Taylor Swift,12245,2000,Other Concerts
The Cult,1749,2000,Other Concerts
Dr. John,3917,2000,Blues and Jazz
Summer Games Hotels,14544,2000,More Sports
Hurt,8734,2000,Other Concerts
Victor Wooten,7684,2000,Other Concerts
Josh Blue,11000,2000,Comedy Shows
Creedence Clearwater Revisited,1049,2000,Classic Rock
The OJays,1438,2000,R&B
Just For Laughs,3512,2000,Comedy Shows
The Price,14215,2000,Other Theater
Patti LaBelle,647,2000,R&B
The Pink Floyd Experience,5329,2000,Other Concerts
A Year with Frog and Toad,4082,2000,Other Theater
Ludo,8866,2000,Other Concerts
Throwdown,8078,2000,Other Concerts
Joan Rivers,404,2000,Comedy Shows
Amy Grant,27,2000,Adult Contemporary
Orson's Shadow,7662,2000,Other Theater
Boz Scaggs,109,2000,Country and Folk
Alejandro Sanz,1591,2000,World Concerts
Pamplona Running of Bulls,14127,2000,Other Sports
Ring of Honor Wrestling,5671,2000,Wrestling
Richard Marx,719,2000,Adult Contemporary
The Boredoms,9216,2000,Other Concerts
Iron Maiden,378,2000,Other Concerts
Blue Collar Tour,1269,2000,Other Theater
Super Bowl Hotel Rooms,2549,35,NFL
Metropolitan Opera,621,2000,Other Theater
Arlo Guthrie,43,2000,Country and Folk
Providence College Friars Mens Basketball,3666,2000,BIG EAST
Doo Wop Reunion,250,2000,Classic Rock
Yo Yo Ma,1035,2000,Other Concerts
The Police,4279,8,Classic Rock
Eric Clapton,276,2000,Other Concerts
Russell Peters,8022,2000,Comedy Shows
Monster Truck Nationals,5104,2000,Monster Truck
Barber of Seville,1575,2000,Other Theater
Baylor Bears Mens Basketball,3114,2000,BIG 12
Madame Butterfly,2181,2000,Other Theater
Beach Boys,68,2000,Classic Rock
Umphreys McGee,1858,2000,Alternative Rock
Vanities,14662,2000,Other Theater
Toni Braxton,872,2000,Other Concerts
Andre Rieu,2635,2000,Classical and Orchestra
Joss Stone,5256,2000,Adult Contemporary
Pasadena Symphony,9242,2000,Other Concerts
Billy Ray Cyrus,87,2000,Other Concerts
Wynton Marsalis,947,2000,Blues and Jazz
Buckwheat Zydeco,4182,2000,Blues and Jazz
REO Speedwagon,717,17,Classic Rock
Carmen,140,2000,Musicals
The Spencers: Theatre of Illusion,7950,2000,Other Theater
Super Bowl 944 Village Party,14820,2000,Other Concerts
Tiger Army,3518,2000,Alternative Rock
Austin City Limits Festival,4605,2000,Festivals and Special Shows
Carrie Fisher,13651,2000,Other Theater
Super Bowl Package,3842,35,NFL
Twiztid,4487,2000,Other Concerts
Gladys Knight,324,2000,R&B
Royal Concertgebouw Orchestra,13873,2000,Other Concerts
Badfish,7760,2000,Alternative Rock
NCAA Mens West Regionals,584,2000,NCAA Tournament
The 25th Annual Putnam County Spelling Bee,6853,2000,Musicals
Valentine's Super Love Jam,1567,2000,Other Concerts
The First Emperor,11172,2000,Other Theater
Rhett Miller,8652,2000,Other Concerts
Joan Jett,403,2000,Hard Rock
Goody's Cool Orange 500,247,2000,More Nascar
James Taylor,383,2000,Adult Contemporary
Pacific Symphony,1083,2000,Classical and Orchestra
Al Stewart,7731,2000,Other Concerts
The Lovemakers,14844,2000,Other Concerts
Kenny Rogers,434,2000,Country and Folk
Lyle Lovett,496,2000,Country and Folk
Mike Epps,4132,2000,Comedy Shows
Hotel Cafe Tour,10969,2000,Other Concerts
NBA All Star Game Hotels,6433,2000,Other Sports
Sylvia Browne,836,2000,Other Theater
UIC Flames Mens Basketball,3770,2000,More NCAA Basketball
Super Bowl Bud Bowl Party,5115,35,Other Sports
Dion,4293,2000,Blues and Jazz
Boston Bean Pot Tournament,1490,2000,Other Sports
Monique,2121,2000,World Concerts
Los Lonely Boys,4825,2000,World Concerts
Bob & Tom Comedy Allstars,6849,2000,Other Theater
San Francisco Symphony,1962,2000,Alternative Rock
LA Guns,8328,2000,Other Concerts
Allan Holdsworth,12293,2000,Other Concerts
George Winston,1452,2000,Other Concerts
AEROS,14151,2000,Other Theater
Dick Foxs Golden Boys,1975,2000,Other Concerts
Henry Rollins,3814,2000,Other Concerts
Bone Thugs N Harmony,3829,2000,Hip Hop and Rap
Joy Behar,6416,2000,Other Theater
Vandals,911,2000,Other Concerts
Charlie Daniels Band,151,2000,Country and Folk
How the Grinch Stole Christmas,1251,14,Other Theater
Bedouin Soundclash,7902,2000,Other Concerts
Finch,3938,2000,Other Concerts
Corey Smith,9026,2000,Other Concerts
Daniel Tosh,14578,2000,Other Theater
Lavelle Crawford,14427,2000,Other Theater
Wimbledon Packages,9792,2000,Tennis
The Black Lips,11710,2000,Other Concerts
David Sedaris,2190,2000,Speakers and Seminars
NCAA Mens East Regionals,579,2000,NCAA Tournament
Chelsea Handler,10693,2000,Comedy Shows
Debbie Reynolds,2873,2000,Other Concerts
Rick Braun,1848,2000,Blues and Jazz
The Magic Flute,8298,2000,Other Theater
Massimo Ranieri,7607,2000,Other Concerts
Forever Tango,3946,2000,Ballet and Dance Shows
Blues in the Night,13654,2000,Other Theater
Jerry Springer: The Opera in Concert,14467,2000,Other Concerts
Davy Jones,5737,2000,Pop
Mythbusters,8434,2000,Other Theater
D. L. Hughley,1570,44,Comedy Shows
Houston Ballet,6443,2000,Other Theater
Kentucky Derby Package,6539,2000,Horse Racing
Julius Caesar,425,2000,Other Theater
Vast,9498,2000,Other Concerts
Summer Games/ Triathlon,4424,2000,Summer Games
Ingrid Michaelson,14502,2000,Other Concerts
Better Than Ezra,78,2000,Alternative Rock
Laurie Berkner,6378,2000,Other Concerts
Neko Case,8644,2000,Other Concerts
Christine Ebersole,12875,2000,Other Concerts
Westminster Kennel Club Dog Show,3976,2000,Other Theater
Dudu Fisher,13405,2000,Other Concerts
Ozzy Osbourne,2187,2000,Other Concerts
Possessed,14405,2000,Other Concerts
Anne-Sophie Mutter,2200,2000,Other Theater
Midsummer Night's Dream,542,2000,Plays
Professional Rodeo,7292,2000,Rodeo
Charley Pride,3897,2000,Other Concerts
CHL Top Prospects Game,3640,2000,Other Sports
Matthew Good Band,5657,2000,Other Concerts
The Avett Brothers,9335,2000,Other Concerts
Candlemass,14749,2000,Other Concerts
Doobie Brothers,251,15,Classic Rock
Schoolhouse Rock,5482,2000,Other Theater
Second City,1650,2000,Comedy Shows
IRB Sevens Rugby Tournament,5197,2000,Other Sports
Gretchen Wilson,5459,2000,Country and Folk
Calgary Hitmen,14237,2000,Other Hockey
Ray Charles Tribute,5785,2000,Other Concerts
Raggamuffins Festival,8379,2000,Other Concerts
The Whispers,7551,2000,R&B
Mummers String Band Show,11112,2000,Other Concerts
Linda Eder,1445,2000,Other Concerts
Pinback,6621,2000,Other Concerts
Addy: an American Girl Story,13620,2000,Other Theater
Longhorn Championship Rodeo,2547,2000,Other Sports
Reckless Kelly,9688,2000,Classic Rock
Miguel Bose,1207,2000,Other Concerts
Al Jarreau,12,2000,Blues and Jazz
Navy Midshipmen Football,1007,2000,Independents
The Ash Grove,14301,2000,Other Concerts
Band of Horses,9287,2000,Other Concerts
Subdudes,8097,2000,Alternative Rock
Paula Deen,10732,2000,Other Concerts
The Band Wagon,14219,2000,Other Theater
Gaelic Storm,5195,2000,World Concerts
Travis Tritt,887,2000,Country and Folk
Kentucky Derby Eve Party,5762,2000,Other Sports
Barenaked Ladies,63,2000,Alternative Rock
The Chieftains,5648,2000,Other Concerts
Third Eye Blind,858,2000,Alternative Rock
The Outlaws,7283,2000,Classic Rock
Jann Arden,1834,2000,Other Concerts
Wu Tang Clan,1034,2000,Other Concerts
Hugh Masekela,8158,2000,Other Concerts
Tower of Power,972,2000,Blues and Jazz
NCAA Mens Hockey Northeast Regional,4084,2000,Other Sports
Ultimate Doo Wop Show,5310,2000,Festivals and Special Shows
Capitol Steps,3439,2000,Other Theater
The Secret Fall of Constance Wilde,13817,2000,Other Theater
Fabulous,5390,2000,Other Concerts
Tsai Chin,14046,2000,Other Concerts
Super Diamond,4321,2000,Adult Contemporary
Michael Feinstein,1077,2000,Adult Contemporary
Little Shop of Horrors,1036,2000,Other Theater
Tim Reynolds,1666,2000,Blues and Jazz
Playboy Jazz Festival,1915,2000,Festivals and Special Shows
Tracy Morgan,5319,2000,Comedy Shows
Tribute to Living Legends Rock N Roll Concert,12117,2000,Other Concerts
St. Johns Red Storm Womens Basketball,3323,2000,BIG EAST
Pepe Aguilar,1751,2000,World Concerts
DJ Shadow,2884,2000,Other Concerts
Phoenix Symphony,1148,2000,Other Concerts
Bill Maher,2057,42,Comedy Shows
Hats!,14033,2000,Other Theater
Wednesday 13,10001,2000,Other Concerts
Perpetual Groove,8242,2000,Other Concerts
ABBA: The Symphonic Hits Tour,3018,2000,Other Concerts
Rhode Island Rams Mens Basketball,3663,2000,More NCAA Basketball
Andre-Philippe Gagnon,5989,2000,Other Theater
Rod Stewart,733,2000,Adult Contemporary
Kirov Ballet,4772,2000,Ballet and Dance Shows
Cowboy Junkies,200,2000,Country and Folk
Jerry Jeff Walker,1227,2000,Country and Folk
Ill Nino,4714,2000,Other Concerts
Peter Grimes,13822,2000,Other Theater
Joan Sebastian,2662,2000,World Concerts
Mame,7897,2000,Other Theater
National Invitation Tournament,2362,2000,Other Sports
Dickey Betts,2987,2000,Hard Rock
Damn Yankees,217,2000,Other Theater
Super Bowl Playboy Party,3959,35,Other Sports
Foreigner,298,2000,Classic Rock
New York Pops,5425,2000,Other Concerts
Sound Tribe Sector 9,1497,2000,Blues and Jazz
NHRA Gatornationals,12623,2000,More Sports
George Gershwin Alone,13475,2000,Other Theater
Fu Manchu,12258,2000,Other Concerts
Killers of Comedy,7815,2000,Comedy Shows
US Open Golf Packages,6856,2000,Golf
Smokey Robinson,1024,2000,R&B
Ben Folds,73,2000,Other Concerts
Ozomatli,2741,2000,World Concerts
Stagecoach Country Music Festival,12425,2000,Other Concerts
Bret Michaels,4537,2000,Hard Rock
Cartel,8934,2000,Alternative Rock
Sarah Silverman,12387,2000,Other Theater
Eugene Onegin,5847,2000,Other Concerts
US Open of Supercross,11268,2000,More Sports
SAP Open Tennis,6718,2000,Other Sports
Doro,12148,2000,Other Concerts
Garrison Keillor,1070,2000,Speakers and Seminars
MacHel Montano HD,12630,2000,Other Concerts
Asha Bhosle,12975,2000,Other Concerts
Drive By Truckers,4641,2000,Other Concerts
Hockey East Tournament,2453,2000,Other Sports
Collective Soul,188,2000,Other Concerts
CCHA Hockey Tournament,2390,2000,Other Sports
The Kronos Quartet,7702,2000,Other Concerts
Third,7859,2000,Other Theater
Johnny Winter,5627,2000,Blues and Jazz
Air Supply,1696,35,Pop
Pat Green,2444,2000,Country and Folk
Kansas,1800,2000,Classic Rock
Peer Gynt,13820,2000,Other Theater
Flamenco Festival,7986,2000,Other Concerts
Umberto Tozzi,14706,2000,Other Concerts
Bamboozle,8066,2000,Other Concerts
Kroger 250,8538,2000,NASCAR Craftsman Truck
Donna Summer,1529,2000,R&B
Jessye Norman,2584,2000,Other Concerts
Akram Khan,14791,2000,Other Theater
Mandy Patinkin,2152,2000,Other Concerts
Hawksley Workman,5394,2000,Other Concerts
Howie Mandel,362,2000,Comedy Shows
Super Bowl Pepsi Smash,8412,2000,Other Sports
Chinese New Year Spectacular,11472,2000,Other Theater
Arthur,46,2000,Other Theater
Ronnie Milsap,1737,2000,Country and Folk
Patrizio Buanne,8841,2000,Other Concerts
Je'Caryous Johnson's Three Ways to Get a Husband,14773,2000,Other Theater
Loretta Lynn,477,2000,Country and Folk
Monsieur Chopin,14418,2000,Other Theater
hed pe,4281,2000,Other Concerts
The Kooks,10733,2000,Other Concerts
Angie Stone,5717,2000,Other Concerts
Sheryl Crow,784,2000,Adult Contemporary
Thrice,4548,2000,Other Concerts
George Benson,312,2000,Blues and Jazz
Clinic,3623,2000,Other Concerts
Oklahoma,631,2000,Musicals
Mobfest,9895,2000,Other Concerts
Steve Smooth,9164,2000,Other Concerts
The Hidden Cameras,9853,2000,Other Concerts
Naseem Hamed,1604,2000,Other Sports
Vermont Expos,7275,2000,Other Sports
Brian Jonestown Massacre,9008,2000,Other Concerts
Cracklin Moth,10333,2000,Other Concerts
Jesse Colin Young,9980,2000,Other Concerts
La Kalle 105.9 Block Party Concert,7632,2000,Other Concerts
The Merchant of Venice,12815,2000,Other Theater
Rik Emmett,5044,2000,Other Concerts
Trampled By Turtles,10644,2000,Other Concerts
Zen Tricksters,952,2000,Other Concerts
Allie Sancher,13528,2000,Other Concerts
Black Frog,12673,2000,Other Concerts
WTA Championships,3429,2000,Tennis
Central Valley Coyotes,5815,2000,West
Dust Galaxy,11068,2000,Other Concerts
Georgia Satellites,10041,2000,Other Concerts
Lido,1517,2000,Other Theater
Nine Inch Nails,610,2000,Other Concerts
The Architects,9390,2000,Other Concerts
Indiana Hoosiers Mens Soccer,10917,2000,Other Sports
St Mary's Womens Volleyball,10491,2000,Other Sports
Vermont Catamounts Womens Basketball,7852,2000,Other Women's College Basketball
China Philharmonic Orchestra,14013,2000,Other Concerts
Imogen Heap,8366,2000,Other Concerts
Diana Krall,244,2000,Country and Folk
Karl Denson's Tiny Universe,3850,2000,Other Concerts
Sixtiesmania,5322,2000,Other Theater
Q101 Block Party,7078,2000,Festivals and Special Shows
Scream Tour,7263,2000,Other Concerts
Watch Awards Ceremony,11128,2000,Other Concerts
92.5 Xtu X-fest,11724,2000,Other Concerts
Baltimore Symphony Orchestra,13876,2000,Other Concerts
Huntsville Havoc,6146,2000,Minor League Hockey
Ole Miss Rebels Baseball,3368,2000,NCAA Baseball
Festival De Las Americas,7024,2000,Other Concerts
Helmet,6274,2000,Other Concerts
HipHop/R&B Celebrity Jam,6247,2000,Other Theater
Perfect Crime,13860,2000,Other Theater
Lostprophets,5699,2000,Other Concerts
Moscow Chamber Orchestra,7450,2000,Other Concerts
Stygian,11438,2000,Other Concerts
The Life and Times,11855,2000,Other Concerts
NCAA Womens West Regional,2560,2000,Other Sports
Cleveland State Vikings Mens Basketball,4900,2000,More NCAA Basketball
Buena Vista Social Club,127,2000,Other Concerts
African Footprint,14048,2000,Other Theater
Dabrye,9349,2000,Other Concerts
Laura Cortese,10012,2000,Other Concerts
The Spaghetti Western Orchestra,13005,2000,Other Theater
Paul Weller,1530,2000,Other Concerts
Rock 4 Choice,1805,2000,Other Concerts
Truckstop Honeymoon,11978,2000,Other Concerts
Ameristar 200,2909,2000,Other Sports
Amy Winehouse,5585,2000,Other Concerts
Blue Night Special,10664,2000,Other Concerts
El Gran Silencio,13914,2000,Other Concerts
Gob,6209,2000,Other Concerts
Doris Kearns Goodwin,14431,2000,Other Theater
Magnificent Seven Variety Show,14666,2000,Other Theater
Megaton 2 Birthday Bash,7766,2000,Other Concerts
